,file_path,label
1101,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/a5b24175_nohash_0.wav',1
1102,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b5aacf2c_nohash_0.wav',1
1103,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/3852fca2_nohash_0.wav',2
1104,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/4634529e_nohash_0.wav',2
1105,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/fb24c826_nohash_0.wav',1
1106,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/99e6cab8_nohash_0.wav',2
1107,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e269bac0_nohash_0.wav',0
1108,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/cc6ee39b_nohash_0.wav',2
1109,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/c33682f0_nohash_0.wav',2
1110,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/8931f494_nohash_0.wav',2
1111,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/d056d4d8_nohash_0.wav',1
1112,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/30a09789_nohash_1.wav',2
1113,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/234ab0fb_nohash_0.wav',0
1114,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/1afd49bf_nohash_0.wav',1
1115,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/26b28ea7_nohash_0.wav',2
1116,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/a8cf01bc_nohash_0.wav',1
1117,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/964e8cfd_nohash_0.wav',2
1118,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/571c044e_nohash_0.wav',1
1119,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/937b433e_nohash_2.wav',2
1120,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/3bc21161_nohash_0.wav',1
1121,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/c90c0105_nohash_2.wav',2
1122,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/418e7158_nohash_0.wav',1
1123,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/460f2bad_nohash_0.wav',2
1124,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/7ff085e1_nohash_0.wav',0
1125,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/b16f2d0d_nohash_0.wav',0
1126,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/00f0204f_nohash_1.wav',0
1127,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/f292725f_nohash_0.wav',1
1128,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/e41a903b_nohash_0.wav',1
1129,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ced835d3_nohash_0.wav',2
1130,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/ec7d1151_nohash_0.wav',0
1131,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/92b2bf59_nohash_0.wav',2
1132,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/a8688b67_nohash_1.wav',1
1133,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/c6a23ff5_nohash_0.wav',1
1134,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/ba676390_nohash_0.wav',1
1135,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/3777c08e_nohash_0.wav',2
1136,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/cab100c9_nohash_0.wav',0
1137,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/c6ca5d01_nohash_2.wav',2
1138,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/1bb574f9_nohash_0.wav',0
1139,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/937b433e_nohash_0.wav',2
1140,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/13199b79_nohash_0.wav',1
1141,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/a0a8d759_nohash_2.wav',0
1142,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/5a3712c9_nohash_2.wav',1
1143,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/ffbb695d_nohash_0.wav',0
1144,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/215699ff_nohash_0.wav',0
1145,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/da15e796_nohash_0.wav',1
1146,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/7de97453_nohash_1.wav',2
1147,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/c9b653a0_nohash_0.wav',0
1148,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/4f5c0b28_nohash_1.wav',2
1149,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ae71797c_nohash_0.wav',2
1150,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/7d8babdb_nohash_1.wav',1
1151,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/659b7fae_nohash_0.wav',1
1152,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/c137814b_nohash_0.wav',1
1153,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/00f0204f_nohash_0.wav',0
1154,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/2ce7534c_nohash_0.wav',0
1155,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/a42a88ff_nohash_0.wav',0
1156,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e96a5020_nohash_0.wav',0
1157,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ed3c2d05_nohash_0.wav',2
1158,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/f804cbb3_nohash_0.wav',2
1159,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/1c3f4fac_nohash_2.wav',0
1160,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/9a43b64b_nohash_0.wav',2
1161,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/3143fdff_nohash_0.wav',1
1162,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/333784b7_nohash_0.wav',1
1163,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b3bdded5_nohash_1.wav',1
1164,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/2d92f18b_nohash_0.wav',1
1165,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/eb76bc68_nohash_1.wav',1
1166,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/eee9b9e2_nohash_0.wav',1
1167,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/7e2d5caf_nohash_1.wav',0
1168,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/1338a799_nohash_0.wav',0
1169,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/59fe87e6_nohash_2.wav',2
1170,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/dff327c5_nohash_0.wav',2
1171,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b1114e4f_nohash_1.wav',1
1172,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/cb802c63_nohash_0.wav',1
1173,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/f35eedd7_nohash_0.wav',2
1174,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/e0611c84_nohash_0.wav',1
1175,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/c38720cb_nohash_0.wav',0
1176,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b843de62_nohash_0.wav',2
1177,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/3411cf4b_nohash_0.wav',2
1178,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/cd85758f_nohash_0.wav',1
1179,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/90b0b91a_nohash_0.wav',0
1180,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ea356919_nohash_0.wav',2
1181,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/528f9242_nohash_0.wav',2
1182,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/3852fca2_nohash_0.wav',1
1183,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/888a0c49_nohash_0.wav',0
1184,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/325a0c39_nohash_0.wav',1
1185,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/a6285644_nohash_0.wav',1
1186,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/520b2c17_nohash_0.wav',2
1187,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/acde7e73_nohash_0.wav',0
1188,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/facd97c0_nohash_0.wav',1
1189,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/0c5027de_nohash_0.wav',1
1190,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/29fb33da_nohash_0.wav',0
1191,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/d53e25ba_nohash_2.wav',1
1192,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/97e0c576_nohash_1.wav',1
1193,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/e57abea3_nohash_0.wav',1
1194,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/53578f4e_nohash_0.wav',0
1195,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/3e3fa7fd_nohash_0.wav',1
1196,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/4fd4d073_nohash_0.wav',2
1197,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/a5609cce_nohash_0.wav',2
1198,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/77ac58c5_nohash_0.wav',2
1199,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/6f7724f5_nohash_1.wav',1
1200,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/4e8c5516_nohash_0.wav',0
1201,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/9acd0254_nohash_0.wav',2
1202,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/37dca74f_nohash_0.wav',1
1203,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/8d4cdc60_nohash_1.wav',1
1204,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/0f250098_nohash_1.wav',1
1205,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/11321027_nohash_0.wav',1
1206,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/708a9569_nohash_1.wav',0
1207,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/94de6a6a_nohash_0.wav',0
1208,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/5fc3ed24_nohash_0.wav',2
1209,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/c53b335a_nohash_0.wav',1
1210,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b21f0fa4_nohash_0.wav',1
1211,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/25132942_nohash_0.wav',2
1212,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/146d97db_nohash_0.wav',0
1213,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/fa446c16_nohash_1.wav',2
1214,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/52bfbce8_nohash_1.wav',1
1215,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b7669804_nohash_0.wav',1
1216,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b83c1acf_nohash_0.wav',1
1217,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/531a5b8a_nohash_0.wav',2
1218,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/833a0279_nohash_0.wav',0
1219,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/1ecfb537_nohash_0.wav',1
1220,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/826268f8_nohash_4.wav',1
1221,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/87728a88_nohash_0.wav',0
1222,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/f47d644e_nohash_2.wav',0
1223,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/434a267c_nohash_0.wav',2
1224,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/00f0204f_nohash_2.wav',0
1225,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/4c841771_nohash_0.wav',2
1226,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/a7545b9f_nohash_0.wav',0
1227,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/2151b09a_nohash_0.wav',2
1228,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/71bf8f48_nohash_0.wav',2
1229,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/d0faf7e4_nohash_0.wav',0
1230,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/9f869f70_nohash_0.wav',2
1231,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/24b82192_nohash_0.wav',1
1232,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/74551073_nohash_0.wav',1
1233,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ad6a46f1_nohash_0.wav',2
1234,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/a0a8d759_nohash_1.wav',0
1235,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/d9d6559e_nohash_1.wav',0
1236,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/eb3d8eb1_nohash_0.wav',2
1237,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/6021f08b_nohash_0.wav',0
1238,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b1df80c0_nohash_1.wav',1
1239,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/533c6564_nohash_1.wav',2
1240,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/16db1582_nohash_2.wav',1
1241,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/69953f48_nohash_0.wav',2
1242,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/49af4432_nohash_0.wav',0
1243,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/cce17a61_nohash_0.wav',2
1244,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/a42a88ff_nohash_2.wav',1
1245,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/cee22275_nohash_0.wav',0
1246,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/370844f7_nohash_0.wav',1
1247,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/6794a793_nohash_0.wav',1
1248,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/c68cf200_nohash_0.wav',0
1249,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/5ab63b0a_nohash_0.wav',0
1250,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/5e1b34a6_nohash_0.wav',2
1251,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/37b03ab1_nohash_0.wav',1
1252,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/c79159aa_nohash_0.wav',1
1253,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/924c1a04_nohash_1.wav',2
1254,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/6b889021_nohash_0.wav',1
1255,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/c948d727_nohash_0.wav',2
1256,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b15fc37d_nohash_1.wav',2
1257,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b16f2d0d_nohash_2.wav',2
1258,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/f9f9751d_nohash_1.wav',2
1259,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/8c7c9168_nohash_2.wav',1
1260,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/1e412fac_nohash_1.wav',1
1261,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ab00c4b2_nohash_0.wav',2
1262,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/3a182c98_nohash_0.wav',1
1263,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b65f6015_nohash_0.wav',1
1264,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/adebe223_nohash_0.wav',0
1265,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/881583a6_nohash_0.wav',2
1266,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/1fd85ee4_nohash_0.wav',0
1267,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/748cb308_nohash_0.wav',1
1268,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/587f3271_nohash_0.wav',0
1269,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ab5ae445_nohash_1.wav',2
1270,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/efbc3952_nohash_0.wav',1
1271,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/1c3f4fac_nohash_1.wav',0
1272,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/6c2dd2d5_nohash_0.wav',0
1273,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/b737ee80_nohash_0.wav',0
1274,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/4ca37738_nohash_0.wav',1
1275,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/37dca74f_nohash_0.wav',0
1276,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/9dcfba4b_nohash_0.wav',0
1277,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/dea820ce_nohash_0.wav',1
1278,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/d8c314c0_nohash_1.wav',1
1279,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/0616de09_nohash_0.wav',0
1280,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/88120683_nohash_1.wav',0
1281,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/620ff0fa_nohash_2.wav',2
1282,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/ecbd8d66_nohash_0.wav',0
1283,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/a902ce9b_nohash_0.wav',1
1284,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/1995cf9e_nohash_0.wav',2
1285,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/402e2977_nohash_0.wav',1
1286,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/3006c271_nohash_0.wav',0
1287,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/f618568f_nohash_0.wav',2
1288,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/88f3719f_nohash_0.wav',1
1289,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/2c6d3924_nohash_0.wav',0
1290,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/e649aa92_nohash_0.wav',2
